재활용,1786,3546,0,NNP,*,T,재활용,*,*,*,*,*
산업기계,1786,3545,0,NNP,*,F,산업기계,*,*,*,*,*
비금속원료,1786,3545,0,NNP,*,F,비금속원료,*,*,*,*,*
기타절임식료품제조업,1786,3546,0,NNP,*,T,기타절임식료품제조업,*,*,*,*,*
원료,1786,3545,0,NNP,*,F,원료,*,*,*,*,*
비금속,1786,3546,0,NNP,*,T,비금속,*,*,*,*,*
재생,1786,3546,0,NNP,*,T,재생,*,*,*,*,*
재생업체,1786,3546,0,NNP,*,T,재생업체,*,*,*,*,*
식당,1786,3546,0,NNP,*,T,식당,*,*,*,*,*
출판인쇄 및 기록매체복제업,1786,3546,0,NNP,*,T,출판인쇄 및 기록매체복제업,*,*,*,*,*
출판,1786,3546,0,NNP,*,T,출판,*,*,*,*,*
인쇄,1786,3545,0,NNP,*,F,인쇄,*,*,*,*,*
기록매체,1786,3546,0,NNP,*,T,기록매체,*,*,*,*,*
매체,1786,3546,0,NNP,*,T,매체,*,*,*,*,*
기록매체복제업,1786,3546,0,NNP,*,T,기록매체복제업,*,*,*,*,*
복제업,1786,3546,0,NNP,*,T,복제업,*,*,*,*,*
복제,1786,3546,0,NNP,*,T,복제,*,*,*,*,*
기록매체복제,1786,3546,0,NNP,*,T,기록매체복제,*,*,*,*,*
출판인쇄,1786,3545,0,NNP,*,F,출판인쇄,*,*,*,*,*
청소원,1786,3546,0,NNP,*,T,청소원,*,*,*,*,*
환경 미화원,1786,3546,0,NNP,*,T,환경 미화원,*,*,*,*,*
고무분말,1786,3546,0,NNP,*,T,고무분말,*,*,*,*,*
고형연료,1786,3545,0,NNP,*,F,고형연료,*,*,*,*,*
연료,1786,3545,0,NNP,*,F,연료,*,*,*,*,*
고형연료제조,1786,3545,0,NNP,*,F,고형연료제조,*,*,*,*,*
연료제조,1786,3545,0,NNP,*,F,연료제조,*,*,*,*,*
도급업,1786,3546,0,NNP,*,T,도급업,*,*,*,*,*
수산식료품제조업,1786,3546,0,NNP,*,T,수산식료품제조업,*,*,*,*,*
수산,1786,3546,0,NNP,*,T,수산,*,*,*,*,*
수산식료품,1786,3546,0,NNP,*,T,수산식료품,*,*,*,*,*
수산식료품제조,1786,3545,0,NNP,*,F,수산식료품제조,*,*,*,*,*
어르신,1786,3546,0,NNP,*,T,어르신,*,*,*,*,*
돌봄,1786,3546,0,NNP,*,T,돌봄,*,*,*,*,*
센터,1786,3545,0,NNP,*,F,센터,*,*,*,*,*
돌봄 센터,1786,3545,0,NNP,*,F,돌봄 센터,*,*,*,*,*
돌봄센터,1786,3545,0,NNP,*,F,돌봄센터,*,*,*,*,*
어르신돌봄,1786,3546,0,NNP,*,T,어르신돌봄,*,*,*,*,*
쇄석기,1786,3545,0,NNP,*,F,쇄석기,*,*,*,*,*
가동,1786,3546,0,NNP,*,T,가동,*,*,*,*,*
골재,1786,3546,0,NNP,*,T,골재,*,*,*,*,*
생산,1786,3546,0,NNP,*,T,생산,*,*,*,*,*
생산업체,1786,3546,0,NNP,*,T,생산업체,*,*,*,*,*
골재생산,1786,3546,0,NNP,*,T,골재생산,*,*,*,*,*
쇄석기가동,1786,3546,0,NNP,*,T,쇄석기가동,*,*,*,*,*
쇄석기 가동,1786,3546,0,NNP,*,T,쇄석기 가동,*,*,*,*,*
샐러드,1786,3545,0,NNP,*,F,샐러드,*,*,*,*,*
제품가공,1786,3546,0,NNP,*,T,제품가공,*,*,*,*,*
제품생산,1786,3546,0,NNP,*,T,제품생산,*,*,*,*,*
합성수지제조업,1786,3546,0,NNP,*,T,합성수지제조업,*,*,*,*,*
합성수지,1786,3545,0,NNP,*,F,합성수지,*,*,*,*,*
수지,1786,3545,0,NNP,*,F,수지,*,*,*,*,*
수지제조업,1786,3546,0,NNP,*,T,수지제조업,*,*,*,*,*
산림사업,1786,3546,0,NNP,*,T,산림사업,*,*,*,*,*
산림,1786,3546,0,NNP,*,T,산림,*,*,*,*,*
목재가공,1786,3546,0,NNP,*,T,목재가공,*,*,*,*,*
농산물,1786,3546,0,NNP,*,T,농산물,*,*,*,*,*
유통화학섬유제조업,1786,3546,0,NNP,*,T,유통화학섬유제조업,*,*,*,*,*
화학섬유,1786,3545,0,NNP,*,F,화학섬유,*,*,*,*,*
섬유,1786,3545,0,NNP,*,F,섬유,*,*,*,*,*
